,source,target,value,type,source layer,target layer,normalized value
40,IGLC7,Regulation of actin dynamics for phagocytic cup formation,0.09087685738231285,0,0,1,0.09564746882901767
41,IGLC7,Regulation of actin dynamics for phagocytic cup formation,0.09065911511481169,1,0,1,0.09541829610734265
42,IGLC7,Role of phospholipids in phagocytosis,0.09087685738231285,0,0,1,0.09564746882901767
43,IGLC7,Role of phospholipids in phagocytosis,0.09065911511481169,1,0,1,0.09541829610734265
44,IGLC7,Role of LAT2/NTAL/LAB on calcium mobilization,0.09087685738231285,0,0,1,0.09564746882901767
45,IGLC7,Role of LAT2/NTAL/LAB on calcium mobilization,0.09065911511481169,1,0,1,0.09541829610734265
46,IGLC7,FCERI mediated MAPK activation,0.09087685738231285,0,0,1,0.09564746882901767
47,IGLC7,FCERI mediated MAPK activation,0.09065911511481169,1,0,1,0.09541829610734265
48,IGLC7,FCERI mediated Ca+2 mobilization,0.09087685738231285,0,0,1,0.09564746882901767
49,IGLC7,FCERI mediated Ca+2 mobilization,0.09065911511481169,1,0,1,0.09541829610734265
50,IGLC7,FCERI mediated NF-kB activation,0.09087685738231285,0,0,1,0.09564746882901767
51,IGLC7,FCERI mediated NF-kB activation,0.09065911511481169,1,0,1,0.09541829610734265
52,IGLC7,Parasite infection,0.09087685738231285,0,0,1,0.09564746882901767
53,IGLC7,Parasite infection,0.09065911511481169,1,0,1,0.09541829610734265
54,IGLC7,Leishmania parasite growth and survival,0.09087685738231285,0,0,1,0.09564746882901767
55,IGLC7,Leishmania parasite growth and survival,0.09065911511481169,1,0,1,0.09541829610734265
56,IGLC7,Potential therapeutics for SARS,0.09087685738231285,0,0,1,0.09564746882901767
57,IGLC7,Potential therapeutics for SARS,0.09065911511481169,1,0,1,0.09541829610734265
58,IGLC7,CD22 mediated BCR regulation,0.09087685738231285,0,0,1,0.09564746882901767
59,IGLC7,CD22 mediated BCR regulation,0.09065911511481169,1,0,1,0.09541829610734265
60,IGLC7,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,0.09087685738231285,0,0,1,0.09564746882901767
61,IGLC7,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,0.09065911511481169,1,0,1,0.09541829610734265
62,IGLC7,Cell surface interactions at the vascular wall,0.09087685738231285,0,0,1,0.09564746882901767
63,IGLC7,Cell surface interactions at the vascular wall,0.09065911511481169,1,0,1,0.09541829610734265
64,IGLC7,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,0.09087685738231285,0,0,1,0.09564746882901767
65,IGLC7,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,0.09065911511481169,1,0,1,0.09541829610734265
66,IGLC7,Scavenging of heme from plasma,0.09087685738231285,0,0,1,0.09564746882901767
67,IGLC7,Scavenging of heme from plasma,0.09065911511481169,1,0,1,0.09541829610734265
68,FCN3,Initial triggering of complement,0.0012339483703546587,0,0,1,0.001298724908516534
69,FCN3,Initial triggering of complement,0.0011795672140638837,1,0,1,0.0012414889949843814
70,CERU,Metal ion SLC transporters,0.07339267028652577,0,0,1,0.07724544340234961
71,CERU,Metal ion SLC transporters,0.07307245918681197,1,0,1,0.07690842271236542
72,CERU,Defective SLC40A1 causes hemochromatosis 4 (HFE4) (macrophages),0.07339267028652577,0,0,1,0.07724544340234961
73,CERU,Defective SLC40A1 causes hemochromatosis 4 (HFE4) (macrophages),0.07307245918681197,1,0,1,0.07690842271236542
74,CERU,Defective CP causes aceruloplasminemia (ACERULOP),0.07339267028652577,0,0,1,0.07724544340234961
75,CERU,Defective CP causes aceruloplasminemia (ACERULOP),0.07307245918681197,1,0,1,0.07690842271236542
76,CERU,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.07339267028652577,0,0,1,0.07724544340234961
77,CERU,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.07307245918681197,1,0,1,0.07690842271236542
78,CERU,Post-translational protein phosphorylation,0.07339267028652577,0,0,1,0.07724544340234961
79,CERU,Post-translational protein phosphorylation,0.07307245918681197,1,0,1,0.07690842271236542
80,F13A,Interleukin-4 and Interleukin-13 signaling,0.05403863181189098,0,0,1,0.05687540811459188
81,F13A,Interleukin-4 and Interleukin-13 signaling,0.061361788351376706,1,0,1,0.06458299624006773
82,F13A,Platelet degranulation ,0.05403863181189098,0,0,1,0.05687540811459188
83,F13A,Platelet degranulation ,0.061361788351376706,1,0,1,0.06458299624006773
84,F13A,Common Pathway of Fibrin Clot Formation,0.05403863181189098,0,0,1,0.05687540811459188
85,F13A,Common Pathway of Fibrin Clot Formation,0.061361788351376706,1,0,1,0.06458299624006773
86,THRB,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.033807268793706484,0,0,1,0.03558199283384998
87,THRB,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.03469332108658779,1,0,1,0.03651455874232669
88,THRB,Regulation of Complement cascade,0.033807268793706484,0,0,1,0.03558199283384998
89,THRB,Regulation of Complement cascade,0.03469332108658779,1,0,1,0.03651455874232669
90,THRB,Class A/1 (Rhodopsin-like receptors),0.033807268793706484,0,0,1,0.03558199283384998
91,THRB,Class A/1 (Rhodopsin-like receptors),0.03469332108658779,1,0,1,0.03651455874232669
92,THRB,G alpha (q) signalling events,0.033807268793706484,0,0,1,0.03558199283384998
93,THRB,G alpha (q) signalling events,0.03469332108658779,1,0,1,0.03651455874232669
94,THRB,Defective factor XII causes hereditary angioedema,0.033807268793706484,0,0,1,0.03558199283384998
95,THRB,Defective factor XII causes hereditary angioedema,0.03469332108658779,1,0,1,0.03651455874232669
96,THRB,Defective factor VIII causes hemophilia A,0.033807268793706484,0,0,1,0.03558199283384998
97,THRB,Defective factor VIII causes hemophilia A,0.03469332108658779,1,0,1,0.03651455874232669
98,THRB,Cell surface interactions at the vascular wall,0.033807268793706484,0,0,1,0.03558199283384998
99,THRB,Cell surface interactions at the vascular wall,0.03469332108658779,1,0,1,0.03651455874232669
100,THRB,Intrinsic Pathway of Fibrin Clot Formation,0.033807268793706484,0,0,1,0.03558199283384998
101,THRB,Intrinsic Pathway of Fibrin Clot Formation,0.03469332108658779,1,0,1,0.03651455874232669
102,THRB,Common Pathway of Fibrin Clot Formation,0.033807268793706484,0,0,1,0.03558199283384998
103,THRB,Common Pathway of Fibrin Clot Formation,0.03469332108658779,1,0,1,0.03651455874232669
104,THRB,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.033807268793706484,0,0,1,0.03558199283384998
105,THRB,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.03469332108658779,1,0,1,0.03651455874232669
106,THRB,Thrombin signalling through proteinase activated receptors (PARs),0.033807268793706484,0,0,1,0.03558199283384998
107,THRB,Thrombin signalling through proteinase activated receptors (PARs),0.03469332108658779,1,0,1,0.03651455874232669
108,FA9,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.1760710843094354,0,0,1,0.1853139955899899
109,FA9,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.1782890710388344,1,0,1,0.1876484162849187
110,FA9,Defective factor VIII causes hemophilia A,0.1760710843094354,0,0,1,0.1853139955899899
111,FA9,Defective factor VIII causes hemophilia A,0.1782890710388344,1,0,1,0.1876484162849187
112,FA9,Defective factor IX causes hemophilia B,0.1760710843094354,0,0,1,0.1853139955899899
113,FA9,Defective factor IX causes hemophilia B,0.1782890710388344,1,0,1,0.1876484162849187
114,FA9,Defective factor IX causes thrombophilia,0.1760710843094354,0,0,1,0.1853139955899899
115,FA9,Defective factor IX causes thrombophilia,0.1782890710388344,1,0,1,0.1876484162849187
116,FA9,Extrinsic Pathway of Fibrin Clot Formation,0.1760710843094354,0,0,1,0.1853139955899899
117,FA9,Extrinsic Pathway of Fibrin Clot Formation,0.1782890710388344,1,0,1,0.1876484162849187
118,FA9,Intrinsic Pathway of Fibrin Clot Formation,0.1760710843094354,0,0,1,0.1853139955899899
119,FA9,Intrinsic Pathway of Fibrin Clot Formation,0.1782890710388344,1,0,1,0.1876484162849187
120,FA10,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.024519599896404613,0,0,1,0.025806764608123357
121,FA10,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.02472048963397316,1,0,1,0.026018200120591868
122,FA10,Defective factor VIII causes hemophilia A,0.024519599896404613,0,0,1,0.025806764608123357
123,FA10,Defective factor VIII causes hemophilia A,0.02472048963397316,1,0,1,0.026018200120591868
124,FA10,Defective factor IX causes hemophilia B,0.024519599896404613,0,0,1,0.025806764608123357
125,FA10,Defective factor IX causes hemophilia B,0.02472048963397316,1,0,1,0.026018200120591868
126,FA10,Defective factor IX causes thrombophilia,0.024519599896404613,0,0,1,0.025806764608123357
127,FA10,Defective factor IX causes thrombophilia,0.02472048963397316,1,0,1,0.026018200120591868
128,FA10,Extrinsic Pathway of Fibrin Clot Formation,0.024519599896404613,0,0,1,0.025806764608123357
129,FA10,Extrinsic Pathway of Fibrin Clot Formation,0.02472048963397316,1,0,1,0.026018200120591868
130,FA10,Intrinsic Pathway of Fibrin Clot Formation,0.024519599896404613,0,0,1,0.025806764608123357
131,FA10,Intrinsic Pathway of Fibrin Clot Formation,0.02472048963397316,1,0,1,0.026018200120591868
132,FA10,Common Pathway of Fibrin Clot Formation,0.024519599896404613,0,0,1,0.025806764608123357
133,FA10,Common Pathway of Fibrin Clot Formation,0.02472048963397316,1,0,1,0.026018200120591868
134,PLMN,Platelet degranulation ,0.09040330792214847,0,0,1,0.0951490602293505
135,PLMN,Platelet degranulation ,0.09665227343962676,1,0,1,0.10172606731083592
136,PLMN,Dissolution of Fibrin Clot,0.09040330792214847,0,0,1,0.0951490602293505
137,PLMN,Dissolution of Fibrin Clot,0.09665227343962676,1,0,1,0.10172606731083592
138,PLMN,Activation of Matrix Metalloproteinases,0.09040330792214847,0,0,1,0.0951490602293505
139,PLMN,Activation of Matrix Metalloproteinases,0.09665227343962676,1,0,1,0.10172606731083592
140,PLMN,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.09040330792214847,0,0,1,0.0951490602293505
141,PLMN,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.09665227343962676,1,0,1,0.10172606731083592
142,PLMN,Signaling by PDGF,0.09040330792214847,0,0,1,0.0951490602293505
143,PLMN,Signaling by PDGF,0.09665227343962676,1,0,1,0.10172606731083592
144,FA12,Defective factor XII causes hereditary angioedema,0.02038194433112369,0,0,1,0.021451901410769397
145,FA12,Defective factor XII causes hereditary angioedema,0.020310114555053552,1,0,1,0.02137630090624534
146,FA12,Defective SERPING1 causes hereditary angioedema,0.02038194433112369,0,0,1,0.021451901410769397
147,FA12,Defective SERPING1 causes hereditary angioedema,0.020310114555053552,1,0,1,0.02137630090624534
148,FA12,Intrinsic Pathway of Fibrin Clot Formation,0.02038194433112369,0,0,1,0.021451901410769397
149,FA12,Intrinsic Pathway of Fibrin Clot Formation,0.020310114555053552,1,0,1,0.02137630090624534
150,CAH2,Reversible hydration of carbon dioxide,0.04460819240137575,0,0,1,0.046949914589144014
151,CAH2,Reversible hydration of carbon dioxide,0.046056217680446765,1,0,1,0.048473954446298345
152,CAH2,Erythrocytes take up carbon dioxide and release oxygen,0.04460819240137575,0,0,1,0.046949914589144014
153,CAH2,Erythrocytes take up carbon dioxide and release oxygen,0.046056217680446765,1,0,1,0.048473954446298345
154,CAH2,Erythrocytes take up oxygen and release carbon dioxide,0.04460819240137575,0,0,1,0.046949914589144014
155,CAH2,Erythrocytes take up oxygen and release carbon dioxide,0.046056217680446765,1,0,1,0.048473954446298345
156,ANT3,Intrinsic Pathway of Fibrin Clot Formation,0.07613303189113588,0,0,1,0.08012966121871301
157,ANT3,Intrinsic Pathway of Fibrin Clot Formation,0.07736949952959549,1,0,1,0.081431037645168
158,ANT3,Common Pathway of Fibrin Clot Formation,0.07613303189113588,0,0,1,0.08012966121871301
159,ANT3,Common Pathway of Fibrin Clot Formation,0.07736949952959549,1,0,1,0.081431037645168
160,ANT3,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.07613303189113588,0,0,1,0.08012966121871301
161,ANT3,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.07736949952959549,1,0,1,0.081431037645168
162,ANT3,Post-translational protein phosphorylation,0.07613303189113588,0,0,1,0.08012966121871301
163,ANT3,Post-translational protein phosphorylation,0.07736949952959549,1,0,1,0.081431037645168
164,ANGT,Class A/1 (Rhodopsin-like receptors),0.07690267896424227,0,0,1,0.08093971117592705
165,ANGT,Class A/1 (Rhodopsin-like receptors),0.0678096067457452,1,0,1,0.07136929504765126
166,ANGT,G alpha (q) signalling events,0.07690267896424227,0,0,1,0.08093971117592705
167,ANGT,G alpha (q) signalling events,0.0678096067457452,1,0,1,0.07136929504765126
168,ANGT,G alpha (i) signalling events,0.07690267896424227,0,0,1,0.08093971117592705
169,ANGT,G alpha (i) signalling events,0.0678096067457452,1,0,1,0.07136929504765126
170,ANGT,PPARA activates gene expression,0.07690267896424227,0,0,1,0.08093971117592705
171,ANGT,PPARA activates gene expression,0.0678096067457452,1,0,1,0.07136929504765126
172,ANGT,Metabolism of Angiotensinogen to Angiotensins,0.07690267896424227,0,0,1,0.08093971117592705
173,ANGT,Metabolism of Angiotensinogen to Angiotensins,0.0678096067457452,1,0,1,0.07136929504765126
174,A2MG,Platelet degranulation ,0.1109197841004518,0,0,1,0.11674255578224006
175,A2MG,Platelet degranulation ,0.12199704403396255,1,0,1,0.1284013202325126
176,A2MG,HDL assembly,0.1109197841004518,0,0,1,0.11674255578224006
177,A2MG,HDL assembly,0.12199704403396255,1,0,1,0.1284013202325126
178,A2MG,Intrinsic Pathway of Fibrin Clot Formation,0.1109197841004518,0,0,1,0.11674255578224006
179,A2MG,Intrinsic Pathway of Fibrin Clot Formation,0.12199704403396255,1,0,1,0.1284013202325126
180,CO3,Initial triggering of complement,0.15209520071607696,0,0,1,0.16007948985662776
181,CO3,Initial triggering of complement,0.1533232094373572,1,0,1,0.16137196331217743
182,CO3,Activation of C3 and C5,0.15209520071607696,0,0,1,0.16007948985662776
183,CO3,Activation of C3 and C5,0.1533232094373572,1,0,1,0.16137196331217743
184,CO3,Regulation of Complement cascade,0.15209520071607696,0,0,1,0.16007948985662776
185,CO3,Regulation of Complement cascade,0.1533232094373572,1,0,1,0.16137196331217743
186,CO3,Class A/1 (Rhodopsin-like receptors),0.15209520071607696,0,0,1,0.16007948985662776
187,CO3,Class A/1 (Rhodopsin-like receptors),0.1533232094373572,1,0,1,0.16137196331217743
188,CO3,G alpha (i) signalling events,0.15209520071607696,0,0,1,0.16007948985662776
189,CO3,G alpha (i) signalling events,0.1533232094373572,1,0,1,0.16137196331217743
190,CO3,Cell recruitment (pro-inflammatory response),0.15209520071607696,0,0,1,0.16007948985662776
191,CO3,Cell recruitment (pro-inflammatory response),0.1533232094373572,1,0,1,0.16137196331217743
192,CO3,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,0.15209520071607696,0,0,1,0.16007948985662776
193,CO3,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,0.1533232094373572,1,0,1,0.16137196331217743
194,CO3,Neutrophil degranulation,0.15209520071607696,0,0,1,0.16007948985662776
195,CO3,Neutrophil degranulation,0.1533232094373572,1,0,1,0.16137196331217743
196,CO3,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.15209520071607696,0,0,1,0.16007948985662776
197,CO3,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.1533232094373572,1,0,1,0.16137196331217743
198,CO3,Post-translational protein phosphorylation,0.15209520071607696,0,0,1,0.16007948985662776
199,CO3,Post-translational protein phosphorylation,0.1533232094373572,1,0,1,0.16137196331217743
200,CO5,Terminal pathway of complement,0.06064889144494338,0,0,1,0.06383267556877155
201,CO5,Terminal pathway of complement,0.05662222904972012,1,0,1,0.059594632165577754
202,CO5,Activation of C3 and C5,0.06064889144494338,0,0,1,0.06383267556877155
203,CO5,Activation of C3 and C5,0.05662222904972012,1,0,1,0.059594632165577754
204,CO5,Regulation of Complement cascade,0.06064889144494338,0,0,1,0.06383267556877155
205,CO5,Regulation of Complement cascade,0.05662222904972012,1,0,1,0.059594632165577754
206,CO5,Class A/1 (Rhodopsin-like receptors),0.06064889144494338,0,0,1,0.06383267556877155
207,CO5,Class A/1 (Rhodopsin-like receptors),0.05662222904972012,1,0,1,0.059594632165577754
208,CO5,G alpha (i) signalling events,0.06064889144494338,0,0,1,0.06383267556877155
209,CO5,G alpha (i) signalling events,0.05662222904972012,1,0,1,0.059594632165577754
210,CYTC,Neutrophil degranulation,0.04809132317834138,0,0,1,0.050615893497455745
211,CYTC,Neutrophil degranulation,0.0475600863239449,1,0,1,0.05005676918423316
212,CYTC,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.04809132317834138,0,0,1,0.050615893497455745
213,CYTC,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.0475600863239449,1,0,1,0.05005676918423316
214,CYTC,Amyloid fiber formation,0.04809132317834138,0,0,1,0.050615893497455745
215,CYTC,Amyloid fiber formation,0.0475600863239449,1,0,1,0.05005676918423316
216,CYTC,Post-translational protein phosphorylation,0.04809132317834138,0,0,1,0.050615893497455745
217,CYTC,Post-translational protein phosphorylation,0.0475600863239449,1,0,1,0.05005676918423316
218,KNG1,Class A/1 (Rhodopsin-like receptors),0.07784711191619652,0,0,1,0.08193372245597293
219,KNG1,Class A/1 (Rhodopsin-like receptors),0.08000383453200692,1,0,1,0.08420366295689426
220,KNG1,G alpha (q) signalling events,0.07784711191619652,0,0,1,0.08193372245597293
221,KNG1,G alpha (q) signalling events,0.08000383453200692,1,0,1,0.08420366295689426
222,KNG1,G alpha (i) signalling events,0.07784711191619652,0,0,1,0.08193372245597293
223,KNG1,G alpha (i) signalling events,0.08000383453200692,1,0,1,0.08420366295689426
224,KNG1,Platelet degranulation ,0.07784711191619652,0,0,1,0.08193372245597293
225,KNG1,Platelet degranulation ,0.08000383453200692,1,0,1,0.08420366295689426
226,KNG1,Intrinsic Pathway of Fibrin Clot Formation,0.07784711191619652,0,0,1,0.08193372245597293
227,KNG1,Intrinsic Pathway of Fibrin Clot Formation,0.08000383453200692,1,0,1,0.08420366295689426
228,KNG1,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.07784711191619652,0,0,1,0.08193372245597293
229,KNG1,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.08000383453200692,1,0,1,0.08420366295689426
230,KNG1,Post-translational protein phosphorylation,0.07784711191619652,0,0,1,0.08193372245597293
231,KNG1,Post-translational protein phosphorylation,0.08000383453200692,1,0,1,0.08420366295689426
232,IGJ,Cell surface interactions at the vascular wall,0.007428954854559919,0,0,1,0.007818940358978501
233,IGJ,Cell surface interactions at the vascular wall,0.007304625598663,1,0,1,0.00768808439663038
234,IGJ,Scavenging of heme from plasma,0.007428954854559919,0,0,1,0.007818940358978501
235,IGJ,Scavenging of heme from plasma,0.007304625598663,1,0,1,0.00768808439663038
236,KV117,Initial triggering of complement,0.0755518571038366,0,0,1,0.0795179774638648
237,KV117,Initial triggering of complement,0.07215089552936252,1,0,1,0.07593848125819486
238,KV117,Regulation of Complement cascade,0.0755518571038366,0,0,1,0.0795179774638648
239,KV117,Regulation of Complement cascade,0.07215089552936252,1,0,1,0.07593848125819486
240,KV117,FCGR activation,0.0755518571038366,0,0,1,0.0795179774638648
241,KV117,FCGR activation,0.07215089552936252,1,0,1,0.07593848125819486
242,KV117,Regulation of actin dynamics for phagocytic cup formation,0.0755518571038366,0,0,1,0.0795179774638648
243,KV117,Regulation of actin dynamics for phagocytic cup formation,0.07215089552936252,1,0,1,0.07593848125819486
244,KV117,Role of phospholipids in phagocytosis,0.0755518571038366,0,0,1,0.0795179774638648
245,KV117,Role of phospholipids in phagocytosis,0.07215089552936252,1,0,1,0.07593848125819486
246,KV117,Role of LAT2/NTAL/LAB on calcium mobilization,0.0755518571038366,0,0,1,0.0795179774638648
247,KV117,Role of LAT2/NTAL/LAB on calcium mobilization,0.07215089552936252,1,0,1,0.07593848125819486
248,KV117,FCERI mediated MAPK activation,0.0755518571038366,0,0,1,0.0795179774638648
249,KV117,FCERI mediated MAPK activation,0.07215089552936252,1,0,1,0.07593848125819486
250,KV117,FCERI mediated Ca+2 mobilization,0.0755518571038366,0,0,1,0.0795179774638648
251,KV117,FCERI mediated Ca+2 mobilization,0.07215089552936252,1,0,1,0.07593848125819486
252,KV117,FCERI mediated NF-kB activation,0.0755518571038366,0,0,1,0.0795179774638648
253,KV117,FCERI mediated NF-kB activation,0.07215089552936252,1,0,1,0.07593848125819486
254,KV117,Parasite infection,0.0755518571038366,0,0,1,0.0795179774638648
255,KV117,Parasite infection,0.07215089552936252,1,0,1,0.07593848125819486
256,KV117,Leishmania parasite growth and survival,0.0755518571038366,0,0,1,0.0795179774638648
257,KV117,Leishmania parasite growth and survival,0.07215089552936252,1,0,1,0.07593848125819486
258,KV117,Potential therapeutics for SARS,0.0755518571038366,0,0,1,0.0795179774638648
259,KV117,Potential therapeutics for SARS,0.07215089552936252,1,0,1,0.07593848125819486
260,KV117,CD22 mediated BCR regulation,0.0755518571038366,0,0,1,0.0795179774638648
261,KV117,CD22 mediated BCR regulation,0.07215089552936252,1,0,1,0.07593848125819486
262,KV117,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,0.0755518571038366,0,0,1,0.0795179774638648
263,KV117,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,0.07215089552936252,1,0,1,0.07593848125819486
264,KV117,Cell surface interactions at the vascular wall,0.0755518571038366,0,0,1,0.0795179774638648
265,KV117,Cell surface interactions at the vascular wall,0.07215089552936252,1,0,1,0.07593848125819486
266,KV117,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,0.0755518571038366,0,0,1,0.0795179774638648
267,KV117,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,0.07215089552936252,1,0,1,0.07593848125819486
268,KV117,Scavenging of heme from plasma,0.0755518571038366,0,0,1,0.0795179774638648
269,KV117,Scavenging of heme from plasma,0.07215089552936252,1,0,1,0.07593848125819486
270,KVD16,Initial triggering of complement,0.055386921012963074,0,0,1,0.05829447621450995
271,KVD16,Initial triggering of complement,0.05174370146927914,1,0,1,0.054460004625381274
272,KVD16,Regulation of Complement cascade,0.055386921012963074,0,0,1,0.05829447621450995
273,KVD16,Regulation of Complement cascade,0.05174370146927914,1,0,1,0.054460004625381274
274,KVD16,FCGR activation,0.055386921012963074,0,0,1,0.05829447621450995
275,KVD16,FCGR activation,0.05174370146927914,1,0,1,0.054460004625381274
276,KVD16,Regulation of actin dynamics for phagocytic cup formation,0.055386921012963074,0,0,1,0.05829447621450995
277,KVD16,Regulation of actin dynamics for phagocytic cup formation,0.05174370146927914,1,0,1,0.054460004625381274
278,KVD16,Role of phospholipids in phagocytosis,0.055386921012963074,0,0,1,0.05829447621450995
279,KVD16,Role of phospholipids in phagocytosis,0.05174370146927914,1,0,1,0.054460004625381274
280,KVD16,Role of LAT2/NTAL/LAB on calcium mobilization,0.055386921012963074,0,0,1,0.05829447621450995
281,KVD16,Role of LAT2/NTAL/LAB on calcium mobilization,0.05174370146927914,1,0,1,0.054460004625381274
282,KVD16,FCERI mediated MAPK activation,0.055386921012963074,0,0,1,0.05829447621450995
