,source,target,value,type,source layer,target layer,normalized value
25,IGLC7,CD22 mediated BCR regulation,0.0057582416319443535,1,0,1,0.006213187972719233
26,IGLC7,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,0.00594463904077808,0,0,1,0.006414312241677825
27,IGLC7,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,0.0057582416319443535,1,0,1,0.006213187972719233
28,IGLC7,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,0.00594463904077808,0,0,1,0.006414312241677825
29,IGLC7,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,0.0057582416319443535,1,0,1,0.006213187972719233
30,IGLC7,Scavenging of heme from plasma,0.00594463904077808,0,0,1,0.006414312241677825
31,IGLC7,Scavenging of heme from plasma,0.0057582416319443535,1,0,1,0.006213187972719233
32,RB27B,Platelet degranulation ,0.00012520463205873967,0,0,1,0.00013509678192740623
33,RB27B,Platelet degranulation ,0.00017391808020571868,1,0,1,0.00018765897529863032
34,RB27B,RAB GEFs exchange GTP for GDP on RABs,0.00012520463205873967,0,0,1,0.00013509678192740623
35,RB27B,RAB GEFs exchange GTP for GDP on RABs,0.00017391808020571868,1,0,1,0.00018765897529863032
36,RB27B,RAB geranylgeranylation,0.00012520463205873967,0,0,1,0.00013509678192740623
37,RB27B,RAB geranylgeranylation,0.00017391808020571868,1,0,1,0.00018765897529863032
38,QSOX1,Platelet degranulation ,0.0038611262549238744,0,0,1,0.004166185572199222
39,QSOX1,Platelet degranulation ,0.0039032206705693776,1,0,1,0.004211605777484872
40,QSOX1,Neutrophil degranulation,0.0038611262549238744,0,0,1,0.004166185572199222
41,QSOX1,Neutrophil degranulation,0.0039032206705693776,1,0,1,0.004211605777484872
42,QSOX1,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.0038611262549238744,0,0,1,0.004166185572199222
43,QSOX1,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.0039032206705693776,1,0,1,0.004211605777484872
44,QSOX1,Post-translational protein phosphorylation,0.0038611262549238744,0,0,1,0.004166185572199222
45,QSOX1,Post-translational protein phosphorylation,0.0039032206705693776,1,0,1,0.004211605777484872
46,NRP1,Neurophilin interactions with VEGF and VEGFR,0.0002775209883414694,0,0,1,0.00029944732735332267
47,NRP1,Neurophilin interactions with VEGF and VEGFR,0.0003254725825324082,1,0,1,0.0003511874743188562
48,NRP1,Semaphorin interactions,0.0002775209883414694,0,0,1,0.00029944732735332267
49,NRP1,Semaphorin interactions,0.0003254725825324082,1,0,1,0.0003511874743188562
50,NRP1,L1CAM interactions,0.0002775209883414694,0,0,1,0.00029944732735332267
51,NRP1,L1CAM interactions,0.0003254725825324082,1,0,1,0.0003511874743188562
52,NRP1,Signaling by ROBO receptors,0.0002775209883414694,0,0,1,0.00029944732735332267
53,NRP1,Signaling by ROBO receptors,0.0003254725825324082,1,0,1,0.0003511874743188562
54,NRP1,SARS-CoV-2 Infection,0.0002775209883414694,0,0,1,0.00029944732735332267
55,NRP1,SARS-CoV-2 Infection,0.0003254725825324082,1,0,1,0.0003511874743188562
56,APOL1,Scavenging of heme from plasma,0.0002728758593832481,0,0,1,0.00029443519670308374
57,APOL1,Scavenging of heme from plasma,0.00016893909351741362,1,0,1,0.00018228660953396885
58,APOL1,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.0002728758593832481,0,0,1,0.00029443519670308374
59,APOL1,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.00016893909351741362,1,0,1,0.00018228660953396885
60,APOL1,Post-translational protein phosphorylation,0.0002728758593832481,0,0,1,0.00029443519670308374
61,APOL1,Post-translational protein phosphorylation,0.00016893909351741362,1,0,1,0.00018228660953396885
62,ARPC3,RHO GTPase Effectors,0.0009243725049600471,0,0,1,0.000997405197147103
63,ARPC3,RHO GTPase Effectors,0.0009469106432031064,1,0,1,0.0010217240254301
64,ARPC3,Regulation of actin dynamics for phagocytic cup formation,0.0009243725049600471,0,0,1,0.000997405197147103
65,ARPC3,Regulation of actin dynamics for phagocytic cup formation,0.0009469106432031064,1,0,1,0.0010217240254301
66,ARPC3,EPH-Ephrin signaling,0.0009243725049600471,0,0,1,0.000997405197147103
67,ARPC3,EPH-Ephrin signaling,0.0009469106432031064,1,0,1,0.0010217240254301
68,ARPC3,Parasite infection,0.0009243725049600471,0,0,1,0.000997405197147103
69,ARPC3,Parasite infection,0.0009469106432031064,1,0,1,0.0010217240254301
70,ACTN4,Platelet degranulation ,0.0005500335338486669,0,0,1,0.0005934905055290009
71,ACTN4,Platelet degranulation ,0.0006225870827620383,1,0,1,0.0006717763549775314
72,ACTN4,Nephrin family interactions,0.0005500335338486669,0,0,1,0.0005934905055290009
73,ACTN4,Nephrin family interactions,0.0006225870827620383,1,0,1,0.0006717763549775314
74,FLNB,Antiviral mechanism by IFN-stimulated genes,0.0001714761264641614,0,0,1,0.0001850240880210957
75,FLNB,Antiviral mechanism by IFN-stimulated genes,0.00017242493910695582,1,0,1,0.0001860478643190319
76,PGRP1,Neutrophil degranulation,0.000310548924850688,0,0,1,0.00033508473040087767
77,PGRP1,Neutrophil degranulation,0.0003026121075284512,1,0,1,0.0003265208421377274
78,FCN3,Initial triggering of complement,0.0011582120928020838,0,0,1,0.0012497199500858703
79,FCN3,Initial triggering of complement,0.0012412209333585147,1,0,1,0.0013392871413814595
80,IDHC,NADPH regeneration,0.00033342882755581135,0,0,1,0.0003597723252242399
81,IDHC,NADPH regeneration,0.0005648631352717833,1,0,1,0.0006094917620047933
82,IDHC,KEAP1-NFE2L2 pathway,0.00033342882755581135,0,0,1,0.0003597723252242399
83,IDHC,KEAP1-NFE2L2 pathway,0.0005648631352717833,1,0,1,0.0006094917620047933
84,IDHC,Neutrophil degranulation,0.00033342882755581135,0,0,1,0.0003597723252242399
85,IDHC,Neutrophil degranulation,0.0005648631352717833,1,0,1,0.0006094917620047933
86,IDHC,Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,0.00033342882755581135,0,0,1,0.0003597723252242399
87,IDHC,Abnormal conversion of 2-oxoglutarate to 2-hydroxyglutarate,0.0005648631352717833,1,0,1,0.0006094917620047933
88,UTS2,Class A/1 (Rhodopsin-like receptors),0.0021716703282436355,0,0,1,0.0023432493505137052
89,UTS2,Class A/1 (Rhodopsin-like receptors),0.0019262109155533836,1,0,1,0.0020783967152478884
90,UTS2,G alpha (q) signalling events,0.0021716703282436355,0,0,1,0.0023432493505137052
91,UTS2,G alpha (q) signalling events,0.0019262109155533836,1,0,1,0.0020783967152478884
92,APOM,Retinoid metabolism and transport,0.0004081222079075057,0,0,1,0.00044036706961084974
93,APOM,Retinoid metabolism and transport,0.0004639073676798944,1,0,1,0.000500559695399808
94,VNN1,Vitamin B5 (pantothenate) metabolism,0.0010402883655236414,0,0,1,0.0011224793216342921
95,VNN1,Vitamin B5 (pantothenate) metabolism,0.001105978160436886,1,0,1,0.0011933591265770294
96,VNN1,Neutrophil degranulation,0.0010402883655236414,0,0,1,0.0011224793216342921
97,VNN1,Neutrophil degranulation,0.001105978160436886,1,0,1,0.0011933591265770294
98,VNN1,Post-translational modification: synthesis of GPI-anchored proteins,0.0010402883655236414,0,0,1,0.0011224793216342921
99,VNN1,Post-translational modification: synthesis of GPI-anchored proteins,0.001105978160436886,1,0,1,0.0011933591265770294
100,FSTL3,Antagonism of Activin by Follistatin,5.6524792474495676e-05,0,0,1,6.09906952870263e-05
101,FSTL3,Antagonism of Activin by Follistatin,4.920953748523971e-05,1,0,1,5.3097477665786546e-05
102,FSTL3,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),5.6524792474495676e-05,0,0,1,6.09906952870263e-05
103,FSTL3,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),4.920953748523971e-05,1,0,1,5.3097477665786546e-05
104,FSTL3,Post-translational protein phosphorylation,5.6524792474495676e-05,0,0,1,6.09906952870263e-05
105,FSTL3,Post-translational protein phosphorylation,4.920953748523971e-05,1,0,1,5.3097477665786546e-05
106,K2C75,Formation of the cornified envelope,0.00029726176629386224,0,0,1,0.0003207477818992902
107,K2C75,Formation of the cornified envelope,0.0003440964303687603,1,0,1,0.00037128275249208276
108,PAK4,RHO GTPase cycle,0.0009643996403610799,0,0,1,0.0010405947908029923
109,PAK4,RHO GTPase cycle,0.0011412557125974369,1,0,1,0.0012314238825912535
110,PAK4,Signaling by ROBO receptors,0.0009643996403610799,0,0,1,0.0010405947908029923
111,PAK4,Signaling by ROBO receptors,0.0011412557125974369,1,0,1,0.0012314238825912535
112,ADH1B,Ethanol oxidation,0.0007831065197630475,0,0,1,0.0008449780889633919
113,ADH1B,Ethanol oxidation,0.000724746149838514,1,0,1,0.0007820067911826631
114,LDHA,Pyruvate metabolism,0.0011759016604628413,0,0,1,0.0012688071326074747
115,LDHA,Pyruvate metabolism,0.0012009179316616306,1,0,1,0.0012957998858244173
116,AL1A1,Ethanol oxidation,0.001445208910445217,0,0,1,0.0015593917717226602
117,AL1A1,Ethanol oxidation,0.0014282634433281298,1,0,1,0.0015411074795352823
118,AL1A1,RA biosynthesis pathway,0.001445208910445217,0,0,1,0.0015593917717226602
119,AL1A1,RA biosynthesis pathway,0.0014282634433281298,1,0,1,0.0015411074795352823
120,AL1A1,Fructose catabolism,0.001445208910445217,0,0,1,0.0015593917717226602
121,AL1A1,Fructose catabolism,0.0014282634433281298,1,0,1,0.0015411074795352823
122,DHE3,Transcriptional activation of mitochondrial biogenesis,0.0007041966906399466,0,0,1,0.0007598337632169522
123,DHE3,Transcriptional activation of mitochondrial biogenesis,0.0007260156465539088,1,0,1,0.0007833765881150705
124,DHE3,Glutamate and glutamine metabolism,0.0007041966906399466,0,0,1,0.0007598337632169522
125,DHE3,Glutamate and glutamine metabolism,0.0007260156465539088,1,0,1,0.0007833765881150705
126,CERU,Metal ion SLC transporters,0.0016792663531001986,0,0,1,0.0018119415917166343
127,CERU,Metal ion SLC transporters,0.00161465059436523,1,0,1,0.0017422206802507026
128,CERU,Defective SLC40A1 causes hemochromatosis 4 (HFE4) (macrophages),0.0016792663531001986,0,0,1,0.0018119415917166343
129,CERU,Defective SLC40A1 causes hemochromatosis 4 (HFE4) (macrophages),0.00161465059436523,1,0,1,0.0017422206802507026
130,CERU,Defective CP causes aceruloplasminemia (ACERULOP),0.0016792663531001986,0,0,1,0.0018119415917166343
131,CERU,Defective CP causes aceruloplasminemia (ACERULOP),0.00161465059436523,1,0,1,0.0017422206802507026
132,CERU,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.0016792663531001986,0,0,1,0.0018119415917166343
133,CERU,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.00161465059436523,1,0,1,0.0017422206802507026
134,CERU,Post-translational protein phosphorylation,0.0016792663531001986,0,0,1,0.0018119415917166343
135,CERU,Post-translational protein phosphorylation,0.00161465059436523,1,0,1,0.0017422206802507026
136,OTC,Urea cycle,0.0010148924418899696,0,0,1,0.0010950769204565657
137,OTC,Urea cycle,0.0012062963578500785,1,0,1,0.0013016032499487775
138,OTC,Mitochondrial protein import,0.0010148924418899696,0,0,1,0.0010950769204565657
139,OTC,Mitochondrial protein import,0.0012062963578500785,1,0,1,0.0013016032499487775
140,F13A,Interleukin-4 and Interleukin-13 signaling,0.005555676497291036,0,0,1,0.005994618600545236
141,F13A,Interleukin-4 and Interleukin-13 signaling,0.006159219889013912,1,0,1,0.0066458466632343186
142,F13A,Platelet degranulation ,0.005555676497291036,0,0,1,0.005994618600545236
143,F13A,Platelet degranulation ,0.006159219889013912,1,0,1,0.0066458466632343186
144,F13A,Common Pathway of Fibrin Clot Formation,0.005555676497291036,0,0,1,0.005994618600545236
145,F13A,Common Pathway of Fibrin Clot Formation,0.006159219889013912,1,0,1,0.0066458466632343186
146,PGK1,Glycolysis,0.0005704622281579456,0,0,1,0.0006155332272301237
147,PGK1,Glycolysis,0.0006922383327037096,1,0,1,0.0007469306010275234
148,PGK1,Gluconeogenesis,0.0005704622281579456,0,0,1,0.0006155332272301237
149,PGK1,Gluconeogenesis,0.0006922383327037096,1,0,1,0.0007469306010275234
150,PGK1,Response of Mtb to phagocytosis,0.0005704622281579456,0,0,1,0.0006155332272301237
151,PGK1,Response of Mtb to phagocytosis,0.0006922383327037096,1,0,1,0.0007469306010275234
152,THRB,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.01920185326501572,0,0,1,0.020718950573081495
153,THRB,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.018397191087327278,1,0,1,0.01985071375981881
154,THRB,Regulation of Complement cascade,0.01920185326501572,0,0,1,0.020718950573081495
155,THRB,Regulation of Complement cascade,0.018397191087327278,1,0,1,0.01985071375981881
156,THRB,Class A/1 (Rhodopsin-like receptors),0.01920185326501572,0,0,1,0.020718950573081495
157,THRB,Class A/1 (Rhodopsin-like receptors),0.018397191087327278,1,0,1,0.01985071375981881
158,THRB,G alpha (q) signalling events,0.01920185326501572,0,0,1,0.020718950573081495
159,THRB,G alpha (q) signalling events,0.018397191087327278,1,0,1,0.01985071375981881
160,THRB,Defective factor XII causes hereditary angioedema,0.01920185326501572,0,0,1,0.020718950573081495
161,THRB,Defective factor XII causes hereditary angioedema,0.018397191087327278,1,0,1,0.01985071375981881
162,THRB,Defective factor VIII causes hemophilia A,0.01920185326501572,0,0,1,0.020718950573081495
163,THRB,Defective factor VIII causes hemophilia A,0.018397191087327278,1,0,1,0.01985071375981881
164,THRB,Intrinsic Pathway of Fibrin Clot Formation,0.01920185326501572,0,0,1,0.020718950573081495
165,THRB,Intrinsic Pathway of Fibrin Clot Formation,0.018397191087327278,1,0,1,0.01985071375981881
166,THRB,Common Pathway of Fibrin Clot Formation,0.01920185326501572,0,0,1,0.020718950573081495
167,THRB,Common Pathway of Fibrin Clot Formation,0.018397191087327278,1,0,1,0.01985071375981881
168,THRB,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.01920185326501572,0,0,1,0.020718950573081495
169,THRB,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.018397191087327278,1,0,1,0.01985071375981881
170,THRB,Thrombin signalling through proteinase activated receptors (PARs),0.01920185326501572,0,0,1,0.020718950573081495
171,THRB,Thrombin signalling through proteinase activated receptors (PARs),0.018397191087327278,1,0,1,0.01985071375981881
172,C1R,Initial triggering of complement,0.0021146640407702457,0,0,1,0.0022817391183389845
173,C1R,Initial triggering of complement,0.0022126744227837967,1,0,1,0.0023874930907582677
174,C1R,Regulation of Complement cascade,0.0021146640407702457,0,0,1,0.0022817391183389845
175,C1R,Regulation of Complement cascade,0.0022126744227837967,1,0,1,0.0023874930907582677
176,HPT,Neutrophil degranulation,0.005173771569752716,0,0,1,0.0055825401824844655
177,HPT,Neutrophil degranulation,0.005327382530473794,1,0,1,0.005748287616273167
178,HPT,Scavenging of heme from plasma,0.005173771569752716,0,0,1,0.0055825401824844655
179,HPT,Scavenging of heme from plasma,0.005327382530473794,1,0,1,0.005748287616273167
180,HPTR,Scavenging of heme from plasma,0.00022425118269969364,0,0,1,0.00024196878843851623
181,HPTR,Scavenging of heme from plasma,0.00024059954813158887,1,0,1,0.000259608803215175
182,FA9,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.009768491040570855,0,0,1,0.010540278599666265
183,FA9,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.009556377962993187,1,0,1,0.010311406922043208
184,FA9,Defective factor VIII causes hemophilia A,0.009768491040570855,0,0,1,0.010540278599666265
185,FA9,Defective factor VIII causes hemophilia A,0.009556377962993187,1,0,1,0.010311406922043208
186,FA9,Defective factor IX causes hemophilia B,0.009768491040570855,0,0,1,0.010540278599666265
187,FA9,Defective factor IX causes hemophilia B,0.009556377962993187,1,0,1,0.010311406922043208
188,FA9,Defective factor IX causes thrombophilia,0.009768491040570855,0,0,1,0.010540278599666265
189,FA9,Defective factor IX causes thrombophilia,0.009556377962993187,1,0,1,0.010311406922043208
190,FA9,Extrinsic Pathway of Fibrin Clot Formation,0.009768491040570855,0,0,1,0.010540278599666265
191,FA9,Extrinsic Pathway of Fibrin Clot Formation,0.009556377962993187,1,0,1,0.010311406922043208
192,FA9,Intrinsic Pathway of Fibrin Clot Formation,0.009768491040570855,0,0,1,0.010540278599666265
193,FA9,Intrinsic Pathway of Fibrin Clot Formation,0.009556377962993187,1,0,1,0.010311406922043208
194,FA10,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.017889746487154905,0,0,1,0.019303177048416914
195,FA10,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.017468759808646914,1,0,1,0.01884892911393111
196,FA10,Defective factor VIII causes hemophilia A,0.017889746487154905,0,0,1,0.019303177048416914
197,FA10,Defective factor VIII causes hemophilia A,0.017468759808646914,1,0,1,0.01884892911393111
198,FA10,Defective factor IX causes hemophilia B,0.017889746487154905,0,0,1,0.019303177048416914
199,FA10,Defective factor IX causes hemophilia B,0.017468759808646914,1,0,1,0.01884892911393111
200,FA10,Defective factor IX causes thrombophilia,0.017889746487154905,0,0,1,0.019303177048416914
201,FA10,Defective factor IX causes thrombophilia,0.017468759808646914,1,0,1,0.01884892911393111
202,FA10,Extrinsic Pathway of Fibrin Clot Formation,0.017889746487154905,0,0,1,0.019303177048416914
203,FA10,Extrinsic Pathway of Fibrin Clot Formation,0.017468759808646914,1,0,1,0.01884892911393111
204,FA10,Intrinsic Pathway of Fibrin Clot Formation,0.017889746487154905,0,0,1,0.019303177048416914
205,FA10,Intrinsic Pathway of Fibrin Clot Formation,0.017468759808646914,1,0,1,0.01884892911393111
206,FA10,Common Pathway of Fibrin Clot Formation,0.017889746487154905,0,0,1,0.019303177048416914
207,FA10,Common Pathway of Fibrin Clot Formation,0.017468759808646914,1,0,1,0.01884892911393111
208,CFAD,Initial triggering of complement,0.0010007635772732706,0,0,1,0.0010798317645017241
209,CFAD,Initial triggering of complement,0.0012645993100401634,1,0,1,0.0013645125935428117
210,CFAD,Platelet degranulation ,0.0010007635772732706,0,0,1,0.0010798317645017241
211,CFAD,Platelet degranulation ,0.0012645993100401634,1,0,1,0.0013645125935428117
212,CFAD,Neutrophil degranulation,0.0010007635772732706,0,0,1,0.0010798317645017241
213,CFAD,Neutrophil degranulation,0.0012645993100401634,1,0,1,0.0013645125935428117
214,PLMN,Platelet degranulation ,0.007808065753488335,0,0,1,0.008424964308660585
215,PLMN,Platelet degranulation ,0.007642793231328445,1,0,1,0.008246633958435586
216,PLMN,Dissolution of Fibrin Clot,0.007808065753488335,0,0,1,0.008424964308660585
217,PLMN,Dissolution of Fibrin Clot,0.007642793231328445,1,0,1,0.008246633958435586
218,PLMN,Activation of Matrix Metalloproteinases,0.007808065753488335,0,0,1,0.008424964308660585
219,PLMN,Activation of Matrix Metalloproteinases,0.007642793231328445,1,0,1,0.008246633958435586
220,PLMN,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.007808065753488335,0,0,1,0.008424964308660585
221,PLMN,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.007642793231328445,1,0,1,0.008246633958435586
222,PLMN,Signaling by PDGF,0.007808065753488335,0,0,1,0.008424964308660585
223,PLMN,Signaling by PDGF,0.007642793231328445,1,0,1,0.008246633958435586
224,FA12,Defective factor XII causes hereditary angioedema,0.00039259777715301426,0,0,1,0.0004236160868261019
225,FA12,Defective factor XII causes hereditary angioedema,0.0004414726743789288,1,0,1,0.00047635248502226485
226,FA12,Defective SERPING1 causes hereditary angioedema,0.00039259777715301426,0,0,1,0.0004236160868261019
227,FA12,Defective SERPING1 causes hereditary angioedema,0.0004414726743789288,1,0,1,0.00047635248502226485
228,FA12,Intrinsic Pathway of Fibrin Clot Formation,0.00039259777715301426,0,0,1,0.0004236160868261019
229,FA12,Intrinsic Pathway of Fibrin Clot Formation,0.0004414726743789288,1,0,1,0.00047635248502226485
230,CFAB,Initial triggering of complement,0.0038690692223705505,0,0,1,0.004174756096494973
231,CFAB,Initial triggering of complement,0.00396004921324978,1,0,1,0.004272924221631129
232,CFAB,Activation of C3 and C5,0.0038690692223705505,0,0,1,0.004174756096494973
233,CFAB,Activation of C3 and C5,0.00396004921324978,1,0,1,0.004272924221631129
234,CFAB,Regulation of Complement cascade,0.0038690692223705505,0,0,1,0.004174756096494973
235,CFAB,Regulation of Complement cascade,0.00396004921324978,1,0,1,0.004272924221631129
236,CAH1,Interleukin-12 family signaling,0.003973573829049807,0,0,1,0.004287517388364219
237,CAH1,Interleukin-12 family signaling,0.004338523009755591,1,0,1,0.004681300422343857
238,CAH1,Reversible hydration of carbon dioxide,0.003973573829049807,0,0,1,0.004287517388364219
239,CAH1,Reversible hydration of carbon dioxide,0.004338523009755591,1,0,1,0.004681300422343857
240,CAH1,Erythrocytes take up carbon dioxide and release oxygen,0.003973573829049807,0,0,1,0.004287517388364219
241,CAH1,Erythrocytes take up carbon dioxide and release oxygen,0.004338523009755591,1,0,1,0.004681300422343857
242,CAH1,Erythrocytes take up oxygen and release carbon dioxide,0.003973573829049807,0,0,1,0.004287517388364219
243,CAH1,Erythrocytes take up oxygen and release carbon dioxide,0.004338523009755591,1,0,1,0.004681300422343857
244,CAH2,Reversible hydration of carbon dioxide,0.0014630008226959035,0,0,1,0.0015785893848610853
245,CAH2,Reversible hydration of carbon dioxide,0.0015641438755361985,1,0,1,0.0016877235337209053
246,CAH2,Erythrocytes take up carbon dioxide and release oxygen,0.0014630008226959035,0,0,1,0.0015785893848610853
247,CAH2,Erythrocytes take up carbon dioxide and release oxygen,0.0015641438755361985,1,0,1,0.0016877235337209053
248,CAH2,Erythrocytes take up oxygen and release carbon dioxide,0.0014630008226959035,0,0,1,0.0015785893848610853
249,CAH2,Erythrocytes take up oxygen and release carbon dioxide,0.0015641438755361985,1,0,1,0.0016877235337209053
250,ASSY,Urea cycle,0.0004478280450712191,0,0,1,0.00048320997994370963
251,ASSY,Urea cycle,0.00040904161432990803,1,0,1,0.00044135911636589056
252,ANT3,Intrinsic Pathway of Fibrin Clot Formation,0.013072202715557068,0,0,1,0.0141050094596016
253,ANT3,Intrinsic Pathway of Fibrin Clot Formation,0.012807240731975374,1,0,1,0.013819113397080562
254,ANT3,Common Pathway of Fibrin Clot Formation,0.013072202715557068,0,0,1,0.0141050094596016
255,ANT3,Common Pathway of Fibrin Clot Formation,0.012807240731975374,1,0,1,0.013819113397080562
256,ANT3,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.013072202715557068,0,0,1,0.0141050094596016
257,ANT3,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.012807240731975374,1,0,1,0.013819113397080562
258,ANT3,Post-translational protein phosphorylation,0.013072202715557068,0,0,1,0.0141050094596016
259,ANT3,Post-translational protein phosphorylation,0.012807240731975374,1,0,1,0.013819113397080562
260,A1AT,COPII-mediated vesicle transport,0.0010084149300382706,0,0,1,0.0010880876342642576
261,A1AT,COPII-mediated vesicle transport,0.0010640412687280333,1,0,1,0.0011481088908569471
262,A1AT,Cargo concentration in the ER,0.0010084149300382706,0,0,1,0.0010880876342642576
263,A1AT,Cargo concentration in the ER,0.0010640412687280333,1,0,1,0.0011481088908569471
264,A1AT,Platelet degranulation ,0.0010084149300382706,0,0,1,0.0010880876342642576
265,A1AT,Platelet degranulation ,0.0010640412687280333,1,0,1,0.0011481088908569471
266,A1AT,Neutrophil degranulation,0.0010084149300382706,0,0,1,0.0010880876342642576
267,A1AT,Neutrophil degranulation,0.0010640412687280333,1,0,1,0.0011481088908569471
268,A1AT,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.0010084149300382706,0,0,1,0.0010880876342642576
269,A1AT,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.0010640412687280333,1,0,1,0.0011481088908569471
270,A1AT,Post-translational protein phosphorylation,0.0010084149300382706,0,0,1,0.0010880876342642576
271,A1AT,Post-translational protein phosphorylation,0.0010640412687280333,1,0,1,0.0011481088908569471
272,AACT,Platelet degranulation ,0.0033697554561664825,0,0,1,0.0036359926188420377
273,AACT,Platelet degranulation ,0.0036735694674158974,1,0,1,0.003963810324539994
274,AACT,Neutrophil degranulation,0.0033697554561664825,0,0,1,0.0036359926188420377
275,AACT,Neutrophil degranulation,0.0036735694674158974,1,0,1,0.003963810324539994
276,ANGT,Class A/1 (Rhodopsin-like receptors),0.00479308467838564,0,0,1,0.005171776035024555
277,ANGT,Class A/1 (Rhodopsin-like receptors),0.0043997728822432695,1,0,1,0.004747389516097731
278,ANGT,G alpha (q) signalling events,0.00479308467838564,0,0,1,0.005171776035024555
