,source,target,value,type,source layer,target layer,normalized value
107,K2C75,Formation of the cornified envelope,0.00010923491848692083,1,0,1,0.00012335980765573975
108,PAK4,RHO GTPase cycle,0.0011076730827645513,0,0,1,0.001250903468670928
109,PAK4,RHO GTPase cycle,0.0009810783026042201,1,0,1,0.0011079390398315459
110,PAK4,Signaling by ROBO receptors,0.0011076730827645513,0,0,1,0.001250903468670928
111,PAK4,Signaling by ROBO receptors,0.0009810783026042201,1,0,1,0.0011079390398315459
112,ADH1B,Ethanol oxidation,5.588919757293195e-05,0,0,1,6.311608740254637e-05
113,ADH1B,Ethanol oxidation,0.00015541337824967005,1,0,1,0.0001755094864679516
114,LDHA,Pyruvate metabolism,0.0006656135395266764,0,0,1,0.0007516823314963915
115,LDHA,Pyruvate metabolism,0.0026872464544896208,1,0,1,0.003034727451086073
116,AL1A1,Ethanol oxidation,0.004051943166006527,0,0,1,0.004575889619493818
117,AL1A1,Ethanol oxidation,0.0016311022052943214,1,0,1,0.0018420158782473251
118,AL1A1,RA biosynthesis pathway,0.004051943166006527,0,0,1,0.004575889619493818
119,AL1A1,RA biosynthesis pathway,0.0016311022052943214,1,0,1,0.0018420158782473251
120,AL1A1,Fructose catabolism,0.004051943166006527,0,0,1,0.004575889619493818
121,AL1A1,Fructose catabolism,0.0016311022052943214,1,0,1,0.0018420158782473251
122,DHE3,Transcriptional activation of mitochondrial biogenesis,0.0007594965741352703,0,0,1,0.0008577051422594169
123,DHE3,Transcriptional activation of mitochondrial biogenesis,0.0003462989452554428,1,0,1,0.0003910779800985704
124,DHE3,Glutamate and glutamine metabolism,0.0007594965741352703,0,0,1,0.0008577051422594169
125,DHE3,Glutamate and glutamine metabolism,0.0003462989452554428,1,0,1,0.0003910779800985704
126,CERU,Metal ion SLC transporters,0.00431806185189472,0,0,1,0.00487641943504631
127,CERU,Metal ion SLC transporters,0.005322942554503151,1,0,1,0.006011238702619463
128,CERU,Defective SLC40A1 causes hemochromatosis 4 (HFE4) (macrophages),0.00431806185189472,0,0,1,0.00487641943504631
129,CERU,Defective SLC40A1 causes hemochromatosis 4 (HFE4) (macrophages),0.005322942554503151,1,0,1,0.006011238702619463
130,CERU,Defective CP causes aceruloplasminemia (ACERULOP),0.00431806185189472,0,0,1,0.00487641943504631
131,CERU,Defective CP causes aceruloplasminemia (ACERULOP),0.005322942554503151,1,0,1,0.006011238702619463
132,CERU,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.00431806185189472,0,0,1,0.00487641943504631
133,CERU,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.005322942554503151,1,0,1,0.006011238702619463
134,CERU,Post-translational protein phosphorylation,0.00431806185189472,0,0,1,0.00487641943504631
135,CERU,Post-translational protein phosphorylation,0.005322942554503151,1,0,1,0.006011238702619463
136,OTC,Urea cycle,0.0007316961249680528,0,0,1,0.0008263098877976145
137,OTC,Urea cycle,0.0013409973040777424,1,0,1,0.0015143982509375235
138,OTC,Mitochondrial protein import,0.0007316961249680528,0,0,1,0.0008263098877976145
139,OTC,Mitochondrial protein import,0.0013409973040777424,1,0,1,0.0015143982509375235
140,F13A,Interleukin-4 and Interleukin-13 signaling,0.004537504986562689,0,0,1,0.005124238202698472
141,F13A,Interleukin-4 and Interleukin-13 signaling,0.0027914862521235366,1,0,1,0.0031524462315301923
142,F13A,Platelet degranulation ,0.004537504986562689,0,0,1,0.005124238202698472
143,F13A,Platelet degranulation ,0.0027914862521235366,1,0,1,0.0031524462315301923
144,F13A,Common Pathway of Fibrin Clot Formation,0.004537504986562689,0,0,1,0.005124238202698472
145,F13A,Common Pathway of Fibrin Clot Formation,0.0027914862521235366,1,0,1,0.0031524462315301923
146,PGK1,Glycolysis,0.0005909019743883037,0,0,1,0.000667310004105197
147,PGK1,Glycolysis,0.0009024220967587311,1,0,1,0.0010191120002874866
148,PGK1,Gluconeogenesis,0.0005909019743883037,0,0,1,0.000667310004105197
149,PGK1,Gluconeogenesis,0.0009024220967587311,1,0,1,0.0010191120002874866
150,PGK1,Response of Mtb to phagocytosis,0.0005909019743883037,0,0,1,0.000667310004105197
151,PGK1,Response of Mtb to phagocytosis,0.0009024220967587311,1,0,1,0.0010191120002874866
152,THRB,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.01088863176368813,0,0,1,0.012296613011741071
153,THRB,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.009890817681494107,1,0,1,0.011169774131274646
154,THRB,Regulation of Complement cascade,0.01088863176368813,0,0,1,0.012296613011741071
155,THRB,Regulation of Complement cascade,0.009890817681494107,1,0,1,0.011169774131274646
156,THRB,Class A/1 (Rhodopsin-like receptors),0.01088863176368813,0,0,1,0.012296613011741071
157,THRB,Class A/1 (Rhodopsin-like receptors),0.009890817681494107,1,0,1,0.011169774131274646
158,THRB,G alpha (q) signalling events,0.01088863176368813,0,0,1,0.012296613011741071
159,THRB,G alpha (q) signalling events,0.009890817681494107,1,0,1,0.011169774131274646
160,THRB,Defective factor XII causes hereditary angioedema,0.01088863176368813,0,0,1,0.012296613011741071
161,THRB,Defective factor XII causes hereditary angioedema,0.009890817681494107,1,0,1,0.011169774131274646
162,THRB,Defective factor VIII causes hemophilia A,0.01088863176368813,0,0,1,0.012296613011741071
163,THRB,Defective factor VIII causes hemophilia A,0.009890817681494107,1,0,1,0.011169774131274646
164,THRB,Intrinsic Pathway of Fibrin Clot Formation,0.01088863176368813,0,0,1,0.012296613011741071
165,THRB,Intrinsic Pathway of Fibrin Clot Formation,0.009890817681494107,1,0,1,0.011169774131274646
166,THRB,Common Pathway of Fibrin Clot Formation,0.01088863176368813,0,0,1,0.012296613011741071
167,THRB,Common Pathway of Fibrin Clot Formation,0.009890817681494107,1,0,1,0.011169774131274646
168,THRB,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.01088863176368813,0,0,1,0.012296613011741071
169,THRB,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.009890817681494107,1,0,1,0.011169774131274646
170,THRB,Thrombin signalling through proteinase activated receptors (PARs),0.01088863176368813,0,0,1,0.012296613011741071
171,THRB,Thrombin signalling through proteinase activated receptors (PARs),0.009890817681494107,1,0,1,0.011169774131274646
172,C1R,Initial triggering of complement,0.0008578812563199545,0,0,1,0.0009688116971842224
173,C1R,Initial triggering of complement,0.0006908628059316442,1,0,1,0.0007801965162489375
174,C1R,Regulation of Complement cascade,0.0008578812563199545,0,0,1,0.0009688116971842224
175,C1R,Regulation of Complement cascade,0.0006908628059316442,1,0,1,0.0007801965162489375
176,HPT,Neutrophil degranulation,0.0006997632635691585,0,0,1,0.0007902478694006616
177,HPT,Neutrophil degranulation,0.001037107346756013,1,0,1,0.0011712130570179797
178,HPT,Scavenging of heme from plasma,0.0006997632635691585,0,0,1,0.0007902478694006616
179,HPT,Scavenging of heme from plasma,0.001037107346756013,1,0,1,0.0011712130570179797
180,HPTR,Scavenging of heme from plasma,0.0003284722366844144,0,0,1,0.0003709461452336934
181,HPTR,Scavenging of heme from plasma,0.0006583985774562875,1,0,1,0.0007435344210518646
182,FA9,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.004203986585015244,0,0,1,0.004747593385872168
183,FA9,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.0035309520735562947,1,0,1,0.003987530495458681
184,FA9,Defective factor VIII causes hemophilia A,0.004203986585015244,0,0,1,0.004747593385872168
185,FA9,Defective factor VIII causes hemophilia A,0.0035309520735562947,1,0,1,0.003987530495458681
186,FA9,Defective factor IX causes hemophilia B,0.004203986585015244,0,0,1,0.004747593385872168
187,FA9,Defective factor IX causes hemophilia B,0.0035309520735562947,1,0,1,0.003987530495458681
188,FA9,Defective factor IX causes thrombophilia,0.004203986585015244,0,0,1,0.004747593385872168
189,FA9,Defective factor IX causes thrombophilia,0.0035309520735562947,1,0,1,0.003987530495458681
190,FA9,Extrinsic Pathway of Fibrin Clot Formation,0.004203986585015244,0,0,1,0.004747593385872168
191,FA9,Extrinsic Pathway of Fibrin Clot Formation,0.0035309520735562947,1,0,1,0.003987530495458681
192,FA9,Intrinsic Pathway of Fibrin Clot Formation,0.004203986585015244,0,0,1,0.004747593385872168
193,FA9,Intrinsic Pathway of Fibrin Clot Formation,0.0035309520735562947,1,0,1,0.003987530495458681
194,FA10,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.019335571154692036,0,0,1,0.02183580462727469
195,FA10,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.01760230598213334,1,0,1,0.01987841534859972
196,FA10,Defective factor VIII causes hemophilia A,0.019335571154692036,0,0,1,0.02183580462727469
197,FA10,Defective factor VIII causes hemophilia A,0.01760230598213334,1,0,1,0.01987841534859972
198,FA10,Defective factor IX causes hemophilia B,0.019335571154692036,0,0,1,0.02183580462727469
199,FA10,Defective factor IX causes hemophilia B,0.01760230598213334,1,0,1,0.01987841534859972
200,FA10,Defective factor IX causes thrombophilia,0.019335571154692036,0,0,1,0.02183580462727469
201,FA10,Defective factor IX causes thrombophilia,0.01760230598213334,1,0,1,0.01987841534859972
202,FA10,Extrinsic Pathway of Fibrin Clot Formation,0.019335571154692036,0,0,1,0.02183580462727469
203,FA10,Extrinsic Pathway of Fibrin Clot Formation,0.01760230598213334,1,0,1,0.01987841534859972
204,FA10,Intrinsic Pathway of Fibrin Clot Formation,0.019335571154692036,0,0,1,0.02183580462727469
205,FA10,Intrinsic Pathway of Fibrin Clot Formation,0.01760230598213334,1,0,1,0.01987841534859972
206,FA10,Common Pathway of Fibrin Clot Formation,0.019335571154692036,0,0,1,0.02183580462727469
207,FA10,Common Pathway of Fibrin Clot Formation,0.01760230598213334,1,0,1,0.01987841534859972
208,CFAD,Initial triggering of complement,0.0005222564984348172,0,0,1,0.0005897881564455339
209,CFAD,Initial triggering of complement,0.00036276621407348197,1,0,1,0.00040967458951748887
210,CFAD,Platelet degranulation ,0.0005222564984348172,0,0,1,0.0005897881564455339
211,CFAD,Platelet degranulation ,0.00036276621407348197,1,0,1,0.00040967458951748887
212,CFAD,Neutrophil degranulation,0.0005222564984348172,0,0,1,0.0005897881564455339
213,CFAD,Neutrophil degranulation,0.00036276621407348197,1,0,1,0.00040967458951748887
214,PLMN,Platelet degranulation ,0.0009895996384002132,0,0,1,0.001117562247861765
215,PLMN,Platelet degranulation ,0.00028959737495701314,1,0,1,0.000327044474121906
216,PLMN,Dissolution of Fibrin Clot,0.0009895996384002132,0,0,1,0.001117562247861765
217,PLMN,Dissolution of Fibrin Clot,0.00028959737495701314,1,0,1,0.000327044474121906
218,PLMN,Activation of Matrix Metalloproteinases,0.0009895996384002132,0,0,1,0.001117562247861765
219,PLMN,Activation of Matrix Metalloproteinases,0.00028959737495701314,1,0,1,0.000327044474121906
220,PLMN,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.0009895996384002132,0,0,1,0.001117562247861765
221,PLMN,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.00028959737495701314,1,0,1,0.000327044474121906
222,PLMN,Signaling by PDGF,0.0009895996384002132,0,0,1,0.001117562247861765
223,PLMN,Signaling by PDGF,0.00028959737495701314,1,0,1,0.000327044474121906
224,FA12,Defective factor XII causes hereditary angioedema,0.00022657200479281832,0,0,1,0.0002558694538208858
225,FA12,Defective factor XII causes hereditary angioedema,0.00023446475100156235,1,0,1,0.0002647827909448826
226,FA12,Defective SERPING1 causes hereditary angioedema,0.00022657200479281832,0,0,1,0.0002558694538208858
227,FA12,Defective SERPING1 causes hereditary angioedema,0.00023446475100156235,1,0,1,0.0002647827909448826
228,FA12,Intrinsic Pathway of Fibrin Clot Formation,0.00022657200479281832,0,0,1,0.0002558694538208858
229,FA12,Intrinsic Pathway of Fibrin Clot Formation,0.00023446475100156235,1,0,1,0.0002647827909448826
230,CFAB,Initial triggering of complement,0.0030844108107234446,0,0,1,0.0034832481189399746
231,CFAB,Initial triggering of complement,0.0018114795442679818,1,0,1,0.002045717351635701
232,CFAB,Activation of C3 and C5,0.0030844108107234446,0,0,1,0.0034832481189399746
233,CFAB,Activation of C3 and C5,0.0018114795442679818,1,0,1,0.002045717351635701
234,CFAB,Regulation of Complement cascade,0.0030844108107234446,0,0,1,0.0034832481189399746
235,CFAB,Regulation of Complement cascade,0.0018114795442679818,1,0,1,0.002045717351635701
236,CAH1,Interleukin-12 family signaling,0.0012296663996221931,0,0,1,0.0013886714307044816
237,CAH1,Interleukin-12 family signaling,0.0006682665658343762,1,0,1,0.00075467841388064
238,CAH1,Reversible hydration of carbon dioxide,0.0012296663996221931,0,0,1,0.0013886714307044816
239,CAH1,Reversible hydration of carbon dioxide,0.0006682665658343762,1,0,1,0.00075467841388064
240,CAH1,Erythrocytes take up carbon dioxide and release oxygen,0.0012296663996221931,0,0,1,0.0013886714307044816
241,CAH1,Erythrocytes take up carbon dioxide and release oxygen,0.0006682665658343762,1,0,1,0.00075467841388064
242,CAH1,Erythrocytes take up oxygen and release carbon dioxide,0.0012296663996221931,0,0,1,0.0013886714307044816
243,CAH1,Erythrocytes take up oxygen and release carbon dioxide,0.0006682665658343762,1,0,1,0.00075467841388064
244,CAH2,Reversible hydration of carbon dioxide,0.005369240516172675,0,0,1,0.006063523335825732
245,CAH2,Reversible hydration of carbon dioxide,0.006114645690898302,1,0,1,0.006905314955698239
246,CAH2,Erythrocytes take up carbon dioxide and release oxygen,0.005369240516172675,0,0,1,0.006063523335825732
247,CAH2,Erythrocytes take up carbon dioxide and release oxygen,0.006114645690898302,1,0,1,0.006905314955698239
248,CAH2,Erythrocytes take up oxygen and release carbon dioxide,0.005369240516172675,0,0,1,0.006063523335825732
249,CAH2,Erythrocytes take up oxygen and release carbon dioxide,0.006114645690898302,1,0,1,0.006905314955698239
250,ASSY,Urea cycle,3.119797136069944e-05,0,0,1,3.523210159914174e-05
251,ASSY,Urea cycle,3.7879764400034636e-06,1,0,1,4.2777900282797485e-06
252,ANT3,Intrinsic Pathway of Fibrin Clot Formation,0.002611422245286929,0,0,1,0.002949098606459686
253,ANT3,Intrinsic Pathway of Fibrin Clot Formation,0.0026598984097034152,1,0,1,0.0030038431002638514
254,ANT3,Common Pathway of Fibrin Clot Formation,0.002611422245286929,0,0,1,0.002949098606459686
255,ANT3,Common Pathway of Fibrin Clot Formation,0.0026598984097034152,1,0,1,0.0030038431002638514
256,ANT3,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.002611422245286929,0,0,1,0.002949098606459686
257,ANT3,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.0026598984097034152,1,0,1,0.0030038431002638514
258,ANT3,Post-translational protein phosphorylation,0.002611422245286929,0,0,1,0.002949098606459686
259,ANT3,Post-translational protein phosphorylation,0.0026598984097034152,1,0,1,0.0030038431002638514
260,A1AT,COPII-mediated vesicle transport,0.0018564598384390994,0,0,1,0.002096513933114471
261,A1AT,COPII-mediated vesicle transport,0.0027209604381154312,1,0,1,0.003072800904089901
262,A1AT,Cargo concentration in the ER,0.0018564598384390994,0,0,1,0.002096513933114471
263,A1AT,Cargo concentration in the ER,0.0027209604381154312,1,0,1,0.003072800904089901
264,A1AT,Platelet degranulation ,0.0018564598384390994,0,0,1,0.002096513933114471
265,A1AT,Platelet degranulation ,0.0027209604381154312,1,0,1,0.003072800904089901
266,A1AT,Neutrophil degranulation,0.0018564598384390994,0,0,1,0.002096513933114471
267,A1AT,Neutrophil degranulation,0.0027209604381154312,1,0,1,0.003072800904089901
268,A1AT,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.0018564598384390994,0,0,1,0.002096513933114471
269,A1AT,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.0027209604381154312,1,0,1,0.003072800904089901
270,A1AT,Post-translational protein phosphorylation,0.0018564598384390994,0,0,1,0.002096513933114471
271,A1AT,Post-translational protein phosphorylation,0.0027209604381154312,1,0,1,0.003072800904089901
272,AACT,Platelet degranulation ,0.0005317422929602812,0,0,1,0.0006005005349077673
273,AACT,Platelet degranulation ,0.00025452785846794213,1,0,1,0.0002874402077518113
274,AACT,Neutrophil degranulation,0.0005317422929602812,0,0,1,0.0006005005349077673
275,AACT,Neutrophil degranulation,0.00025452785846794213,1,0,1,0.0002874402077518113
276,ANGT,Class A/1 (Rhodopsin-like receptors),0.00020144822572196256,0,0,1,0.0002274969828501023
277,ANGT,Class A/1 (Rhodopsin-like receptors),0.0002608581602876695,1,0,1,0.0002945890647812405
