,source,target,value,type,source layer,target layer,normalized value
80,F13A,Interleukin-4 and Interleukin-13 signaling,0.0041350437407913394,0,0,1,0.004694529744633898
81,F13A,Interleukin-4 and Interleukin-13 signaling,0.004367662248056768,1,0,1,0.0049586223564573725
82,F13A,Platelet degranulation ,0.0041350437407913394,0,0,1,0.004694529744633898
83,F13A,Platelet degranulation ,0.004367662248056768,1,0,1,0.0049586223564573725
84,F13A,Common Pathway of Fibrin Clot Formation,0.0041350437407913394,0,0,1,0.004694529744633898
85,F13A,Common Pathway of Fibrin Clot Formation,0.004367662248056768,1,0,1,0.0049586223564573725
86,THRB,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.013053023598905552,0,0,1,0.014819143734315943
87,THRB,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.011754860194131621,1,0,1,0.013345334241809788
88,THRB,Regulation of Complement cascade,0.013053023598905552,0,0,1,0.014819143734315943
89,THRB,Regulation of Complement cascade,0.011754860194131621,1,0,1,0.013345334241809788
90,THRB,Class A/1 (Rhodopsin-like receptors),0.013053023598905552,0,0,1,0.014819143734315943
91,THRB,Class A/1 (Rhodopsin-like receptors),0.011754860194131621,1,0,1,0.013345334241809788
92,THRB,G alpha (q) signalling events,0.013053023598905552,0,0,1,0.014819143734315943
93,THRB,G alpha (q) signalling events,0.011754860194131621,1,0,1,0.013345334241809788
94,THRB,Defective factor XII causes hereditary angioedema,0.013053023598905552,0,0,1,0.014819143734315943
95,THRB,Defective factor XII causes hereditary angioedema,0.011754860194131621,1,0,1,0.013345334241809788
96,THRB,Defective factor VIII causes hemophilia A,0.013053023598905552,0,0,1,0.014819143734315943
97,THRB,Defective factor VIII causes hemophilia A,0.011754860194131621,1,0,1,0.013345334241809788
98,THRB,Cell surface interactions at the vascular wall,0.013053023598905552,0,0,1,0.014819143734315943
99,THRB,Cell surface interactions at the vascular wall,0.011754860194131621,1,0,1,0.013345334241809788
100,THRB,Intrinsic Pathway of Fibrin Clot Formation,0.013053023598905552,0,0,1,0.014819143734315943
101,THRB,Intrinsic Pathway of Fibrin Clot Formation,0.011754860194131621,1,0,1,0.013345334241809788
102,THRB,Common Pathway of Fibrin Clot Formation,0.013053023598905552,0,0,1,0.014819143734315943
103,THRB,Common Pathway of Fibrin Clot Formation,0.011754860194131621,1,0,1,0.013345334241809788
104,THRB,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.013053023598905552,0,0,1,0.014819143734315943
105,THRB,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.011754860194131621,1,0,1,0.013345334241809788
106,THRB,Thrombin signalling through proteinase activated receptors (PARs),0.013053023598905552,0,0,1,0.014819143734315943
107,THRB,Thrombin signalling through proteinase activated receptors (PARs),0.011754860194131621,1,0,1,0.013345334241809788
108,FA9,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.016238273033268396,0,0,1,0.018435368652612215
109,FA9,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.01207875587351869,1,0,1,0.013713054149108762
110,FA9,Defective factor VIII causes hemophilia A,0.016238273033268396,0,0,1,0.018435368652612215
111,FA9,Defective factor VIII causes hemophilia A,0.01207875587351869,1,0,1,0.013713054149108762
112,FA9,Defective factor IX causes hemophilia B,0.016238273033268396,0,0,1,0.018435368652612215
113,FA9,Defective factor IX causes hemophilia B,0.01207875587351869,1,0,1,0.013713054149108762
114,FA9,Defective factor IX causes thrombophilia,0.016238273033268396,0,0,1,0.018435368652612215
115,FA9,Defective factor IX causes thrombophilia,0.01207875587351869,1,0,1,0.013713054149108762
116,FA9,Extrinsic Pathway of Fibrin Clot Formation,0.016238273033268396,0,0,1,0.018435368652612215
117,FA9,Extrinsic Pathway of Fibrin Clot Formation,0.01207875587351869,1,0,1,0.013713054149108762
118,FA9,Intrinsic Pathway of Fibrin Clot Formation,0.016238273033268396,0,0,1,0.018435368652612215
119,FA9,Intrinsic Pathway of Fibrin Clot Formation,0.01207875587351869,1,0,1,0.013713054149108762
120,FA10,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.005519667859945149,0,0,1,0.006266498391152039
121,FA10,"Gamma-carboxylation, transport, and amino-terminal cleavage of proteins",0.004314680347824838,1,0,1,0.00489847181823878
122,FA10,Defective factor VIII causes hemophilia A,0.005519667859945149,0,0,1,0.006266498391152039
123,FA10,Defective factor VIII causes hemophilia A,0.004314680347824838,1,0,1,0.00489847181823878
124,FA10,Defective factor IX causes hemophilia B,0.005519667859945149,0,0,1,0.006266498391152039
125,FA10,Defective factor IX causes hemophilia B,0.004314680347824838,1,0,1,0.00489847181823878
126,FA10,Defective factor IX causes thrombophilia,0.005519667859945149,0,0,1,0.006266498391152039
127,FA10,Defective factor IX causes thrombophilia,0.004314680347824838,1,0,1,0.00489847181823878
128,FA10,Extrinsic Pathway of Fibrin Clot Formation,0.005519667859945149,0,0,1,0.006266498391152039
129,FA10,Extrinsic Pathway of Fibrin Clot Formation,0.004314680347824838,1,0,1,0.00489847181823878
130,FA10,Intrinsic Pathway of Fibrin Clot Formation,0.005519667859945149,0,0,1,0.006266498391152039
131,FA10,Intrinsic Pathway of Fibrin Clot Formation,0.004314680347824838,1,0,1,0.00489847181823878
132,FA10,Common Pathway of Fibrin Clot Formation,0.005519667859945149,0,0,1,0.006266498391152039
133,FA10,Common Pathway of Fibrin Clot Formation,0.004314680347824838,1,0,1,0.00489847181823878
134,PLMN,Platelet degranulation ,0.0038571277748059266,0,0,1,0.004379010768145998
135,PLMN,Platelet degranulation ,0.003485273364579674,1,0,1,0.003956843144558452
136,PLMN,Dissolution of Fibrin Clot,0.0038571277748059266,0,0,1,0.004379010768145998
137,PLMN,Dissolution of Fibrin Clot,0.003485273364579674,1,0,1,0.003956843144558452
138,PLMN,Activation of Matrix Metalloproteinases,0.0038571277748059266,0,0,1,0.004379010768145998
139,PLMN,Activation of Matrix Metalloproteinases,0.003485273364579674,1,0,1,0.003956843144558452
140,PLMN,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.0038571277748059266,0,0,1,0.004379010768145998
141,PLMN,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.003485273364579674,1,0,1,0.003956843144558452
142,PLMN,Signaling by PDGF,0.0038571277748059266,0,0,1,0.004379010768145998
143,PLMN,Signaling by PDGF,0.003485273364579674,1,0,1,0.003956843144558452
144,FA12,Defective factor XII causes hereditary angioedema,0.0005225003295307767,0,0,1,0.0005931964671536522
145,FA12,Defective factor XII causes hereditary angioedema,0.0003071514542902931,1,0,1,0.0003487101294839972
146,FA12,Defective SERPING1 causes hereditary angioedema,0.0005225003295307767,0,0,1,0.0005931964671536522
147,FA12,Defective SERPING1 causes hereditary angioedema,0.0003071514542902931,1,0,1,0.0003487101294839972
148,FA12,Intrinsic Pathway of Fibrin Clot Formation,0.0005225003295307767,0,0,1,0.0005931964671536522
149,FA12,Intrinsic Pathway of Fibrin Clot Formation,0.0003071514542902931,1,0,1,0.0003487101294839972
150,CAH2,Reversible hydration of carbon dioxide,0.013238199972283241,0,0,1,0.015029375124192034
151,CAH2,Reversible hydration of carbon dioxide,0.0028285305752870364,1,0,1,0.003211240739318091
152,CAH2,Erythrocytes take up carbon dioxide and release oxygen,0.013238199972283241,0,0,1,0.015029375124192034
153,CAH2,Erythrocytes take up carbon dioxide and release oxygen,0.0028285305752870364,1,0,1,0.003211240739318091
154,CAH2,Erythrocytes take up oxygen and release carbon dioxide,0.013238199972283241,0,0,1,0.015029375124192034
155,CAH2,Erythrocytes take up oxygen and release carbon dioxide,0.0028285305752870364,1,0,1,0.003211240739318091
156,ANT3,Intrinsic Pathway of Fibrin Clot Formation,0.0002618949555632531,0,0,1,0.0002973302668440396
157,ANT3,Intrinsic Pathway of Fibrin Clot Formation,0.00024699107529993963,1,0,1,0.0002804098390100169
158,ANT3,Common Pathway of Fibrin Clot Formation,0.0002618949555632531,0,0,1,0.0002973302668440396
159,ANT3,Common Pathway of Fibrin Clot Formation,0.00024699107529993963,1,0,1,0.0002804098390100169
160,ANT3,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.0002618949555632531,0,0,1,0.0002973302668440396
161,ANT3,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.00024699107529993963,1,0,1,0.0002804098390100169
162,ANT3,Post-translational protein phosphorylation,0.0002618949555632531,0,0,1,0.0002973302668440396
163,ANT3,Post-translational protein phosphorylation,0.00024699107529993963,1,0,1,0.0002804098390100169
164,ANGT,Class A/1 (Rhodopsin-like receptors),0.016615220655568662,0,0,1,0.01886331861783289
165,ANGT,Class A/1 (Rhodopsin-like receptors),0.008088348429022493,1,0,1,0.009182730501840425
166,ANGT,G alpha (q) signalling events,0.016615220655568662,0,0,1,0.01886331861783289
167,ANGT,G alpha (q) signalling events,0.008088348429022493,1,0,1,0.009182730501840425
168,ANGT,G alpha (i) signalling events,0.016615220655568662,0,0,1,0.01886331861783289
169,ANGT,G alpha (i) signalling events,0.008088348429022493,1,0,1,0.009182730501840425
170,ANGT,PPARA activates gene expression,0.016615220655568662,0,0,1,0.01886331861783289
171,ANGT,PPARA activates gene expression,0.008088348429022493,1,0,1,0.009182730501840425
172,ANGT,Metabolism of Angiotensinogen to Angiotensins,0.016615220655568662,0,0,1,0.01886331861783289
173,ANGT,Metabolism of Angiotensinogen to Angiotensins,0.008088348429022493,1,0,1,0.009182730501840425
174,A2MG,Platelet degranulation ,0.00010372536522242639,0,0,1,0.0001177597730118587
175,A2MG,Platelet degranulation ,0.00011409420532935506,1,0,1,0.00012953155375970013
176,A2MG,HDL assembly,0.00010372536522242639,0,0,1,0.0001177597730118587
177,A2MG,HDL assembly,0.00011409420532935506,1,0,1,0.00012953155375970013
178,A2MG,Intrinsic Pathway of Fibrin Clot Formation,0.00010372536522242639,0,0,1,0.0001177597730118587
179,A2MG,Intrinsic Pathway of Fibrin Clot Formation,0.00011409420532935506,1,0,1,0.00012953155375970013
180,CO3,Initial triggering of complement,0.00795116219799425,0,0,1,0.009026982489851305
181,CO3,Initial triggering of complement,0.010207836406130131,1,0,1,0.011588992678409703
182,CO3,Activation of C3 and C5,0.00795116219799425,0,0,1,0.009026982489851305
183,CO3,Activation of C3 and C5,0.010207836406130131,1,0,1,0.011588992678409703
184,CO3,Regulation of Complement cascade,0.00795116219799425,0,0,1,0.009026982489851305
185,CO3,Regulation of Complement cascade,0.010207836406130131,1,0,1,0.011588992678409703
186,CO3,Class A/1 (Rhodopsin-like receptors),0.00795116219799425,0,0,1,0.009026982489851305
187,CO3,Class A/1 (Rhodopsin-like receptors),0.010207836406130131,1,0,1,0.011588992678409703
188,CO3,G alpha (i) signalling events,0.00795116219799425,0,0,1,0.009026982489851305
189,CO3,G alpha (i) signalling events,0.010207836406130131,1,0,1,0.011588992678409703
190,CO3,Cell recruitment (pro-inflammatory response),0.00795116219799425,0,0,1,0.009026982489851305
191,CO3,Cell recruitment (pro-inflammatory response),0.010207836406130131,1,0,1,0.011588992678409703
192,CO3,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,0.00795116219799425,0,0,1,0.009026982489851305
193,CO3,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,0.010207836406130131,1,0,1,0.011588992678409703
194,CO3,Neutrophil degranulation,0.00795116219799425,0,0,1,0.009026982489851305
195,CO3,Neutrophil degranulation,0.010207836406130131,1,0,1,0.011588992678409703
196,CO3,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.00795116219799425,0,0,1,0.009026982489851305
197,CO3,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.010207836406130131,1,0,1,0.011588992678409703
198,CO3,Post-translational protein phosphorylation,0.00795116219799425,0,0,1,0.009026982489851305
199,CO3,Post-translational protein phosphorylation,0.010207836406130131,1,0,1,0.011588992678409703
200,CO5,Terminal pathway of complement,0.006328244355336607,0,0,1,0.0071844781384958
201,CO5,Terminal pathway of complement,0.009358261741926001,1,0,1,0.010624467565398352
202,CO5,Activation of C3 and C5,0.006328244355336607,0,0,1,0.0071844781384958
203,CO5,Activation of C3 and C5,0.009358261741926001,1,0,1,0.010624467565398352
204,CO5,Regulation of Complement cascade,0.006328244355336607,0,0,1,0.0071844781384958
205,CO5,Regulation of Complement cascade,0.009358261741926001,1,0,1,0.010624467565398352
206,CO5,Class A/1 (Rhodopsin-like receptors),0.006328244355336607,0,0,1,0.0071844781384958
207,CO5,Class A/1 (Rhodopsin-like receptors),0.009358261741926001,1,0,1,0.010624467565398352
208,CO5,G alpha (i) signalling events,0.006328244355336607,0,0,1,0.0071844781384958
209,CO5,G alpha (i) signalling events,0.009358261741926001,1,0,1,0.010624467565398352
210,CYTC,Neutrophil degranulation,0.004431647015443926,0,0,1,0.005031264488568171
211,CYTC,Neutrophil degranulation,0.004303627860675779,1,0,1,0.004885923890592551
212,CYTC,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.004431647015443926,0,0,1,0.005031264488568171
213,CYTC,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.004303627860675779,1,0,1,0.004885923890592551
214,CYTC,Amyloid fiber formation,0.004431647015443926,0,0,1,0.005031264488568171
215,CYTC,Amyloid fiber formation,0.004303627860675779,1,0,1,0.004885923890592551
216,CYTC,Post-translational protein phosphorylation,0.004431647015443926,0,0,1,0.005031264488568171
217,CYTC,Post-translational protein phosphorylation,0.004303627860675779,1,0,1,0.004885923890592551
218,KNG1,Class A/1 (Rhodopsin-like receptors),0.00368643337365896,0,0,1,0.004185220812426315
219,KNG1,Class A/1 (Rhodopsin-like receptors),0.004622405414060138,1,0,1,0.0052478331713872685
220,KNG1,G alpha (q) signalling events,0.00368643337365896,0,0,1,0.004185220812426315
221,KNG1,G alpha (q) signalling events,0.004622405414060138,1,0,1,0.0052478331713872685
222,KNG1,G alpha (i) signalling events,0.00368643337365896,0,0,1,0.004185220812426315
223,KNG1,G alpha (i) signalling events,0.004622405414060138,1,0,1,0.0052478331713872685
224,KNG1,Platelet degranulation ,0.00368643337365896,0,0,1,0.004185220812426315
225,KNG1,Platelet degranulation ,0.004622405414060138,1,0,1,0.0052478331713872685
226,KNG1,Intrinsic Pathway of Fibrin Clot Formation,0.00368643337365896,0,0,1,0.004185220812426315
227,KNG1,Intrinsic Pathway of Fibrin Clot Formation,0.004622405414060138,1,0,1,0.0052478331713872685
228,KNG1,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.00368643337365896,0,0,1,0.004185220812426315
229,KNG1,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),0.004622405414060138,1,0,1,0.0052478331713872685
230,KNG1,Post-translational protein phosphorylation,0.00368643337365896,0,0,1,0.004185220812426315
231,KNG1,Post-translational protein phosphorylation,0.004622405414060138,1,0,1,0.0052478331713872685
232,IGJ,Cell surface interactions at the vascular wall,0.00012377721736929416,0,0,1,0.0001405247114839381
233,IGJ,Cell surface interactions at the vascular wall,0.0005049692991765093,1,0,1,0.0005732934265545126
234,IGJ,Scavenging of heme from plasma,0.00012377721736929416,0,0,1,0.0001405247114839381
235,IGJ,Scavenging of heme from plasma,0.0005049692991765093,1,0,1,0.0005732934265545126
236,KV117,Initial triggering of complement,0.0023210105442213217,0,0,1,0.0026350514578524597
237,KV117,Initial triggering of complement,0.001753380646162274,1,0,1,0.0019906192323612387
238,KV117,Regulation of Complement cascade,0.0023210105442213217,0,0,1,0.0026350514578524597
239,KV117,Regulation of Complement cascade,0.001753380646162274,1,0,1,0.0019906192323612387
240,KV117,FCGR activation,0.0023210105442213217,0,0,1,0.0026350514578524597
241,KV117,FCGR activation,0.001753380646162274,1,0,1,0.0019906192323612387
242,KV117,Regulation of actin dynamics for phagocytic cup formation,0.0023210105442213217,0,0,1,0.0026350514578524597
243,KV117,Regulation of actin dynamics for phagocytic cup formation,0.001753380646162274,1,0,1,0.0019906192323612387
244,KV117,Role of phospholipids in phagocytosis,0.0023210105442213217,0,0,1,0.0026350514578524597
245,KV117,Role of phospholipids in phagocytosis,0.001753380646162274,1,0,1,0.0019906192323612387
246,KV117,Role of LAT2/NTAL/LAB on calcium mobilization,0.0023210105442213217,0,0,1,0.0026350514578524597
247,KV117,Role of LAT2/NTAL/LAB on calcium mobilization,0.001753380646162274,1,0,1,0.0019906192323612387
248,KV117,FCERI mediated MAPK activation,0.0023210105442213217,0,0,1,0.0026350514578524597
249,KV117,FCERI mediated MAPK activation,0.001753380646162274,1,0,1,0.0019906192323612387
250,KV117,FCERI mediated Ca+2 mobilization,0.0023210105442213217,0,0,1,0.0026350514578524597
251,KV117,FCERI mediated Ca+2 mobilization,0.001753380646162274,1,0,1,0.0019906192323612387
252,KV117,FCERI mediated NF-kB activation,0.0023210105442213217,0,0,1,0.0026350514578524597
253,KV117,FCERI mediated NF-kB activation,0.001753380646162274,1,0,1,0.0019906192323612387
254,KV117,Parasite infection,0.0023210105442213217,0,0,1,0.0026350514578524597
255,KV117,Parasite infection,0.001753380646162274,1,0,1,0.0019906192323612387
256,KV117,Leishmania parasite growth and survival,0.0023210105442213217,0,0,1,0.0026350514578524597
257,KV117,Leishmania parasite growth and survival,0.001753380646162274,1,0,1,0.0019906192323612387
258,KV117,Potential therapeutics for SARS,0.0023210105442213217,0,0,1,0.0026350514578524597
259,KV117,Potential therapeutics for SARS,0.001753380646162274,1,0,1,0.0019906192323612387
260,KV117,CD22 mediated BCR regulation,0.0023210105442213217,0,0,1,0.0026350514578524597
261,KV117,CD22 mediated BCR regulation,0.001753380646162274,1,0,1,0.0019906192323612387
262,KV117,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,0.0023210105442213217,0,0,1,0.0026350514578524597
263,KV117,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,0.001753380646162274,1,0,1,0.0019906192323612387
264,KV117,Cell surface interactions at the vascular wall,0.0023210105442213217,0,0,1,0.0026350514578524597
265,KV117,Cell surface interactions at the vascular wall,0.001753380646162274,1,0,1,0.0019906192323612387
266,KV117,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,0.0023210105442213217,0,0,1,0.0026350514578524597
267,KV117,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,0.001753380646162274,1,0,1,0.0019906192323612387
268,KV117,Scavenging of heme from plasma,0.0023210105442213217,0,0,1,0.0026350514578524597
269,KV117,Scavenging of heme from plasma,0.001753380646162274,1,0,1,0.0019906192323612387
270,KVD16,Initial triggering of complement,0.005128959510028037,0,0,1,0.005822925823329167
271,KVD16,Initial triggering of complement,0.006681398114764296,1,0,1,0.007585414847268146
272,KVD16,Regulation of Complement cascade,0.005128959510028037,0,0,1,0.005822925823329167
273,KVD16,Regulation of Complement cascade,0.006681398114764296,1,0,1,0.007585414847268146
274,KVD16,FCGR activation,0.005128959510028037,0,0,1,0.005822925823329167
275,KVD16,FCGR activation,0.006681398114764296,1,0,1,0.007585414847268146
276,KVD16,Regulation of actin dynamics for phagocytic cup formation,0.005128959510028037,0,0,1,0.005822925823329167
277,KVD16,Regulation of actin dynamics for phagocytic cup formation,0.006681398114764296,1,0,1,0.007585414847268146
278,KVD16,Role of phospholipids in phagocytosis,0.005128959510028037,0,0,1,0.005822925823329167
279,KVD16,Role of phospholipids in phagocytosis,0.006681398114764296,1,0,1,0.007585414847268146
